Params,item,desc,UOS,Pack_Description,Hierarchy1,Hierarchy2,Hierarchy3,UOP,sSell1,sSell2,sSell3,sSell4,sSell5,pack1,pack2,pack3,pack4,pack5,EAN
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16474,LOST MARY BM600 TRIPLE MANGO 2%,10,10,19 ECIG/VAPE,,,1,19.99,0,0,0,0,1,0,0,0,0,6.93764E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16475,LOST MARY BM600 STRAW ICE 2%,10,10,19 ECIG/VAPE,,,1,19.99,0,0,0,0,1,0,0,0,0,6.93764E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16476,LOST MARY BM600 PINK LEMONADE 2%,10,10,19 ECIG/VAPE,,,1,19.99,0,0,0,0,1,0,0,0,0,6.93764E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16477,LOST MARY BM600 KIWI PASS/GUAVA 2%,10,10,19 ECIG/VAPE,,,1,19.99,0,0,0,0,1,0,0,0,0,6.93764E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16478,LOST MARY BM600 DOUBLE APPLE 2%,10,10,19 ECIG/VAPE,,,1,19.99,0,0,0,0,1,0,0,0,0,6.93764E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16479,LOST MARY BM600 COTTON CANDY ICE 2%,10,10,19 ECIG/VAPE,,,1,19.99,0,0,0,0,1,0,0,0,0,6.93764E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16480,LOST MARY BM600 BLUEBERRY SOUR RASP,10,10,19 ECIG/VAPE,,,1,19.99,0,0,0,0,1,0,0,0,0,6.93764E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16481,LOST MARY BM600 BLUEBERRY 2%,10,10,19 ECIG/VAPE,,,1,19.99,0,0,0,0,1,0,0,0,0,6.93764E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16482,LOST MARY BM600 BLUE RAZZ ICE 2%,10,10,19 ECIG/VAPE,,,1,19.99,0,0,0,0,1,0,0,0,0,6.93764E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16525,ELF MC600 SHISHA WATERMELON 2%,10,10,19 ECIG/VAPE,,,1,27.99,0,0,0,0,1,0,0,0,0,6.97521E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16529,ELF MC600 SHISHA CHERRY 2%,10,10,19 ECIG/VAPE,,,1,27.99,0,0,0,0,1,0,0,0,0,6.97521E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16530,ELF MC600 SHISHA BUBBLE GUM 2%,10,10,19 ECIG/VAPE,,,1,27.99,0,0,0,0,1,0,0,0,0,6.97521E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16545,ELF STRAW RASP CHERRY ICE 2%,10,10,19 ECIG/VAPE,,,1,19.99,0,0,0,0,1,0,0,0,0,6.97521E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16550,CRYSTAL BAR PINK LEMONADE,10,10,19 ECIG/VAPE,,,1,18.99,0,0,0,0,1,0,0,0,0,6.97093E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16551,CRYSTAL BAR KIWI PASS GUAVA,10,10,19 ECIG/VAPE,,,1,18.99,0,0,0,0,1,0,0,0,0,6.97093E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16552,CRYSTAL BAR STRAW BLAST,10,10,19 ECIG/VAPE,,,1,18.99,0,0,0,0,1,0,0,0,0,6.97093E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16553,CRYSTAL BAR BLUEBERRY PCH ICE,10,10,19 ECIG/VAPE,,,1,18.99,0,0,0,0,1,0,0,0,0,6.97093E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16554,CRYSTAL BAR LEMON PCH PASSION,10,10,19 ECIG/VAPE,,,1,18.99,0,0,0,0,1,0,0,0,0,6.97093E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16555,CRYSTAL BAR BLUE RAZZ LEMONADE,10,10,19 ECIG/VAPE,,,1,18.99,0,0,0,0,1,0,0,0,0,6.97093E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16556,CRYSTAL BAR WATERMELON ICE,10,10,19 ECIG/VAPE,,,1,18.99,0,0,0,0,1,0,0,0,0,6.97093E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16557,CRYSTAL BAR CHERRY ICE,10,10,19 ECIG/VAPE,,,1,18.99,0,0,0,0,1,0,0,0,0,6.97093E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16558,CRYSTAL BAR PINE PCH MANGO,10,10,19 ECIG/VAPE,,,1,18.99,0,0,0,0,1,0,0,0,0,6.97093E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16559,CRYSTAL BAR BERRY ICE,10,10,19 ECIG/VAPE,,,1,18.99,0,0,0,0,1,0,0,0,0,6.97093E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16560,CRYSTAL BAR WMELON STRAW,10,10,19 ECIG/VAPE,,,1,18.99,0,0,0,0,1,0,0,0,0,6.97093E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16561,CRYSTAL BAR BULL ICE,10,10,19 ECIG/VAPE,,,1,18.99,0,0,0,0,1,0,0,0,0,6.97093E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16562,CRYSTAL BAR BLUEBERRY RASPBERRY,10,10,19 ECIG/VAPE,,,1,18.99,0,0,0,0,1,0,0,0,0,6.97093E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16563,CRYSTAL BAR BLUE SOUR RASP,10,10,19 ECIG/VAPE,,,1,18.99,0,0,0,0,1,0,0,0,0,6.97093E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16564,CRYSTAL BAR VIMTOBULL ICE,10,10,19 ECIG/VAPE,,,1,18.99,0,0,0,0,1,0,0,0,0,6.97093E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16575,ELF CHERRY 2%,10,10,19 ECIG/VAPE,,,1,19.99,0,0,0,0,1,0,0,0,0,6.97521E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16576,ELF CHERRY COLA 2%,10,10,19 ECIG/VAPE,,,1,19.99,0,0,0,0,1,0,0,0,0,6.97521E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16577,ELF PINK GRAPEFRUIT 2%,10,10,19 ECIG/VAPE,,,1,19.99,0,0,0,0,1,0,0,0,0,6.97521E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16623,CRYSTAL BAR SOUR APPLE,10,,19 ECIG/VAPE,,,1,18.99,0,0,0,0,1,0,0,0,0,6.97093E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16624,CRYSTAL BAR STRAWBERRY BURST,10,,19 ECIG/VAPE,,,1,18.99,0,0,0,0,1,0,0,0,0,6.97093E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16628,CRYSTAL BAR BLUE FUSION,10,10,19 ECIG/VAPE,,,1,18.99,0,0,0,0,1,0,0,0,0,6.97093E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16630,CRYSTAL BAR COCONUT BLAST,10,10,19 ECIG/VAPE,,,1,18.99,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16631,CRYSTAL BAR STRAW ICE CREAM,10,10,19 ECIG/VAPE,,,1,18.99,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16642,CRYSTAL BAR COLA ICE,10,10,19 ECIG/VAPE,,,1,18.99,0,0,0,0,1,0,0,0,0,6.97093E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16643,CRYSTAL BAR COTTON CANDY ICE,10,10,19 ECIG/VAPE,,,1,18.99,0,0,0,0,1,0,0,0,0,6.97093E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16652,CRYSTAL BAR APPLE PEACH,10,10,19 ECIG/VAPE,,,1,18.99,0,0,0,0,1,0,0,0,0,6.97093E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16690,ELF MAD BLUE,10,10,19 ECIG/VAPE,,,1,19.99,0,0,0,0,1,0,0,0,0,6.97521E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16705,ELF 600 KIT BLUEBERRY RASPBERRY,10,10,19 ECIG/VAPE,,,1,20.49,0,0,0,0,1,0,0,0,0,6.97521E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16723,ELF PREFILLED POD STRAW KIWI,10,10,19 ECIG/VAPE,,,1,32.99,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16737,VUSE MINT ICE 18MG PODS,10,,19 ECIG/VAPE,,,1,24.99,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16738,VUSE CREAMY TOBACCO 18MG PODS,10,,19 ECIG/VAPE,,,1,24.99,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16739,VUSE MANGO ICE 18MG PODS,10,,19 ECIG/VAPE,,,1,24.99,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16740,VUSE STRAWBERRY ICE 18MG PODS,10,,19 ECIG/VAPE,,,1,24.99,0,0,0,0,1,0,0,0,0,5.00039E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16741,VUSE WATERMELON ICE 18MG PODS,10,,19 ECIG/VAPE,,,1,24.99,0,0,0,0,1,0,0,0,0,5.00039E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16743,VUSE BLUEBERRY ICE 18MG PODS,10,,19 ECIG/VAPE,,,1,24.99,0,0,0,0,1,0,0,0,0,5.00039E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16805,LOST MARY BM600 STRAW KIWI 2%,10,10,19 ECIG/VAPE,,,1,19.99,0,0,0,0,1,0,0,0,0,6.93764E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16806,LOST MARY BM600 RED APPLE ICE 2%,10,10,19 ECIG/VAPE,,,1,19.99,0,0,0,0,1,0,0,0,0,6.93764E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16807,LOST MARY BM600 PINEAPPLE ICE 2%,10,10,19 ECIG/VAPE,,,1,19.99,0,0,0,0,1,0,0,0,0,6.93764E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16808,LOST MARY KIT BM6000 PINEAPPLE ICE,1,5,19 ECIG/VAPE,,,1,22.99,0,0,0,0,1,0,0,0,0,6.93764E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16809,LOST MARY BM600 MAD BLUE 2%,10,10,19 ECIG/VAPE,,,1,19.99,0,0,0,0,1,0,0,0,0,6.93764E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16810,LOST MARY BM600 JUICY PEACH 2%,10,10,19 ECIG/VAPE,,,1,19.99,0,0,0,0,1,0,0,0,0,6.93764E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16811,LOST MARY BM600 CHERRY PCH LEMONADE 2%,10,10,19 ECIG/VAPE,,,1,19.99,0,0,0,0,1,0,0,0,0,6.93764E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16812,LOST MARY BM600 CHERRY ICE 2%,10,10,19 ECIG/VAPE,,,1,19.99,0,0,0,0,1,0,0,0,0,6.93764E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16813,LOST MARY BM600 BLUE RAZZ CHERRY 2%,10,10,19 ECIG/VAPE,,,1,19.99,0,0,0,0,1,0,0,0,0,6.93764E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16924,LOST MARY BM600 GRAPE 2%,10,10,19 ECIG/VAPE,,,1,19.99,0,0,0,0,1,0,0,0,0,6.93764E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16954,LOST MARY AM600 W/MELON CHERRY,10,10,19 ECIG/VAPE,,,1,27.99,0,0,0,0,1,0,0,0,0,6.93764E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16957,LOST MARY AM600 RED APP ICE,10,10,19 ECIG/VAPE,,,1,27.99,0,0,0,0,1,0,0,0,0,6.93764E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16958,LOST MARY AM600 PINK LEMONADE,10,10,19 ECIG/VAPE,,,1,27.99,0,0,0,0,1,0,0,0,0,6.93764E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16963,LOST MARY AM600 BLUEB RASP POMM,10,10,19 ECIG/VAPE,,,1,27.99,0,0,0,0,1,0,0,0,0,6.93764E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",16965,LOST MARY AM600 BLUEBERRY ICE,1,10,19 ECIG/VAPE,,,1,27.99,0,0,0,0,1,0,0,0,0,6.93764E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",17010,CRYSTAL BAR SOUR APPLE BLUEBERRY,1,10,19 ECIG/VAPE,,,1,18.99,0,0,0,0,1,0,0,0,0,6.97093E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",17011,CRYSTAL BAR MENTHOL,1,,19 ECIG/VAPE,,,1,18.99,0,0,0,0,1,0,0,0,0,6.97093E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",17045,CRYSTAL BAR BLUE CHERRY CRAN,1,1,19 ECIG/VAPE,,,1,18.99,0,0,0,0,1,0,0,0,0,6.97093E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",17068,ELF PINK GRAPEFRUIT 2%NIC,10,,19 ECIG/VAPE,,,1,19.99,0,0,0,0,1,0,0,0,0,
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",17108,CRYSTAL BAR HONEY MELON,10,10,19 ECIG/VAPE,,,1,18.99,0,0,0,0,1,0,0,0,0,6.97093E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",17109,CRYSTAL BAR GAMI RARE,10,10,19 ECIG/VAPE,,,1,18.99,0,0,0,0,1,0,0,0,0,6.97093E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",17110,CRYSTAL BAR MANGO ICE,10,10,19 ECIG/VAPE,,,1,18.99,0,0,0,0,1,0,0,0,0,6.97093E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",17111,CRYSTAL BAR STRAW KIWI,10,10,19 ECIG/VAPE,,,1,18.99,0,0,0,0,1,0,0,0,0,6.97093E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",17112,CRYSTAL BAR FRUIT MEDLEY,10,10,19 ECIG/VAPE,,,1,18.99,0,0,0,0,1,0,0,0,0,6.94242E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",17113,CRYSTAL BAR FIZZY CHERRY,10,10,19 ECIG/VAPE,,,1,18.99,0,0,0,0,1,0,0,0,0,6.97093E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",17114,CRYSTAL BAR PEACH ICE,10,10,19 ECIG/VAPE,,,1,18.99,0,0,0,0,1,0,0,0,0,6.97093E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",17115,CRYSTAL BAR TOBACCO,10,10,19 ECIG/VAPE,,,1,18.99,0,0,0,0,1,0,0,0,0,6.97093E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",17116,CRYSTAL BAR MENTHOL MOJITO,10,10,19 ECIG/VAPE,,,1,18.99,0,0,0,0,1,0,0,0,0,6.97093E+12
"Branch: 1, Display Cost: Y,From Hierarchy1: 19,To Hierarchy1: 19,From Hierarchy2: ,To Hierarchy2: ZZZZZZZZZZ,From Hierarchy3: ,To Hierarchy3: ZZZZZZZZZZ",17140,ELF RED VELVET CAKE,10,10,19 ECIG/VAPE,,,1,19.99,0,0,0,0,1,0,0,0,0,6.93764E+12
